,original,predict,last_x,direction,diff
313,204.76,205.37506,204.96,False,-0.002025083114540603
314,206.78,205.5908,206.46,False,-0.004209991990163084
315,204.8508,204.71797,204.44,True,0.0
316,204.90999999999997,204.03465,204.06,False,-0.00012421488796954215
317,204.2,204.64828,204.92,True,0.0
318,205.48999999999998,204.59058,205.51,True,0.0
319,205.21,205.65593,206.16999999999996,True,0.0
320,207.87,207.64496,208.67,True,0.0
321,209.27999999999997,209.06921,209.43999999999997,True,0.0
322,209.34,209.65608,209.52999999999997,False,-0.0006017379531348246
323,210.24000000000004,210.39682,210.56,True,0.0
324,209.84,209.49362,209.12,True,0.0
325,210.27,209.96063,209.8,True,0.0
326,210.91,210.40163,210.25,True,0.0
327,210.28,210.84085,210.69999999999996,False,-0.0006684899386718786
328,211.34999999999997,211.05154,211.52499999999998,True,0.0
329,211.68,211.24922,211.84,True,0.0
330,212.37,211.51083,211.51,True,0.0
331,212.08,210.96417,210.46000000000004,True,0.0
332,210.07,210.03812,209.36000000000004,True,0.0
333,208.44919999999996,208.69455,207.99999999999997,True,0.0
334,208.03999999999996,208.20511,208.54000000000002,True,0.0
335,207.74999999999997,206.81978,206.73000000000002,True,0.0
336,208.37000000000003,207.01828,207.17,False,-0.0007323452753927331
337,206.52,208.57288,208.82,True,0.0
338,207.85,207.52847,208.3,True,0.0
339,208.44,208.38098,208.65,True,0.0
340,208.1,209.42636,209.81,True,0.0
341,210.80999999999997,204.92606,203.63,True,0.0
342,203.13,203.9906,201.59,True,0.0
343,199.6,202.11198,201.48,False,-0.0031367096135085258
344,203.1997,202.66727,204.84,True,0.0
345,206.66,205.44484,207.20999999999998,True,0.0
346,209.475,208.70627,209.35999999999999,False,-0.0031225243095773323
347,209.9208,209.38756,208.94999999999996,True,0.0
348,208.41,208.90811,207.83000000000004,True,0.0
349,209.66,209.41518,209.87,True,0.0
350,209.526,210.61395,211.04999999999998,True,0.0
351,212.65,212.1619,213.19,True,0.0
352,213.4,213.49179,214.53,True,0.0
353,214.95,214.9726,215.44,True,0.0
354,214.91999999999996,215.78929,216.4,True,0.0
355,216.12000000000003,215.88419,216.78,True,0.0
356,215.83,216.03067,215.97,False,-0.0002809194148058811
