,original,predict,last_x,direction,diff,,,,
593,243.13,242.31252,243.9,TRUE,0.000%,0.81748,0.34%,,
594,243.29,242.33209,243.04,FALSE,-0.291%,0.95791,0.39%,,
595,241.33,241.95612,242.5,TRUE,0.000%,-0.62612,-0.26%,,
596,243.49,241.58492,243.66,TRUE,0.000%,1.90508,0.78%,,
597,241.35,241.363,242.28,TRUE,0.000%,-0.013,-0.01%,,
598,241.8,241.10216,242.88,TRUE,0.000%,0.69784,0.29%,,
599,242.21,240.87262,242.63,TRUE,0.000%,1.33738,0.55%,,
600,242.77,240.47536,241.89,FALSE,-0.585%,2.29464,0.95%,,
601,240.55,240.70058,241.21,TRUE,0.000%,-0.15058,-0.06%,,
602,242.11,240.51521,241.95,FALSE,-0.593%,1.59479,0.66%,,
603,242.37,241.02142,242.16,FALSE,-0.470%,1.34858,0.56%,,
604,242.19,241.58577,243.3,TRUE,0.000%,0.60423,0.25%,,
605,244.01,241.9864,244.02,TRUE,0.000%,2.0236,0.83%,,
606,244.42,243.25793,244.43,TRUE,0.000%,1.16207,0.48%,,
607,245.56,244.30557,245.47,FALSE,-0.474%,1.25443,0.51%,,
608,245.53,244.32411,245.06,FALSE,-0.300%,1.20589,0.49%,,
609,245.66,244.92526,246.02,TRUE,0.000%,0.73474,0.30%,,
610,246.99,245.73131,247.28,TRUE,0.000%,1.25869,0.51%,,
611,247.1,245.31194,246.44,FALSE,-0.458%,1.78806,0.73%,,
612,246.88,245.72055,246.79,FALSE,-0.433%,1.15945,0.47%,,
613,246.82,245.94524,247.68,TRUE,0.000%,0.87476,0.35%,,
614,247.42,246.1327,247.75,TRUE,0.000%,1.2873,0.52%,,
615,247.43,246.52344,247.96,TRUE,0.000%,0.90656,0.37%,,
616,247.2,245.48871,246.65,FALSE,-0.471%,1.71129,0.69%,,
617,246.91,245.76685,247.37,TRUE,0.000%,1.14315,0.46%,,
618,246.77,246.18843,247.46,TRUE,0.000%,0.58157,0.24%,,
619,247.32,245.79713,247.47,TRUE,0.000%,1.52287,0.62%,,
620,247.44,245.95375,247.31,FALSE,-0.548%,1.48625,0.60%,,
621,246.96,246.22278,247.52,TRUE,0.000%,0.73722,0.30%,,
622,247.41,246.07176,247.49,TRUE,0.000%,1.33824,0.54%,,
623,247.87,246.50894,247.51,FALSE,-0.404%,1.36106,0.55%,,
624,247.26,245.74261,246.47,FALSE,-0.295%,1.51739,0.62%,,
625,247.25,245.74753,246.29,FALSE,-0.220%,1.50247,0.61%,,
626,243.76,244.22885,244.02,FALSE,-0.086%,-0.46885,-0.19%,,
627,244.12,243.8388,245.59,TRUE,0.000%,0.2812,0.11%,,
628,246.54,244.5454,246.98,TRUE,0.000%,1.9946,0.81%,,
629,246.51,245.43669,247.11,TRUE,0.000%,1.07331,0.43%,,
630,246.94,244.69435,246.24,FALSE,-0.628%,2.24565,0.91%,,
631,243.09,243.26949,242.9,TRUE,0.000%,-0.17949,-0.07%,,
632,242.71,242.20628,242.64,FALSE,-0.179%,0.50372,0.21%,,
633,242.9,242.16846,243.57,TRUE,0.000%,0.73154,0.30%,,
634,245.44,242.50435,244.33,FALSE,-0.747%,2.93565,1.20%,,
635,244.56,243.68175,245,TRUE,0.000%,0.87825,0.36%,,
636,243.99,243.64745,244.9,TRUE,0.000%,0.34255,0.14%,,
637,244.56,244.05386,245.17,TRUE,0.000%,0.50614,0.21%,,
638,244.57,242.94945,243.06,FALSE,-0.045%,1.62055,0.67%,,
639,244.85,244.00497,244.83,FALSE,-0.337%,0.84503,0.35%,,
640,246.01,245.1029,246.72,TRUE,0.000%,0.9071,0.37%,,
641,247.49,246.29045,247.92,TRUE,0.000%,1.19955,0.48%,,
642,247.84,246.42099,247.26,FALSE,-0.339%,1.41901,0.57%,,
643,246.06,246.57191,246.84,TRUE,0.000%,-0.51191,-0.21%,,
644,246.9,246.36617,247.25,TRUE,0.000%,0.53383,0.22%,,
645,246.87,245.90123,246.54,FALSE,-0.259%,0.96877,0.39%,,
646,246.58,246.84627,248.04,TRUE,0.000%,-0.26627,-0.11%,,
647,249.21,247.35397,249.63,TRUE,0.000%,1.85603,0.74%,,
648,250.05,248.0301,249.72,FALSE,-0.677%,2.0199,0.81%,,
649,250.17,249.10872,249.8,FALSE,-0.277%,1.06128,0.42%,,
650,250.09,248.41876,248.69,FALSE,-0.109%,1.67124,0.67%,,
651,249.19,249.18396,249.61,TRUE,0.000%,0.00604,0.00%,,
652,249.72,248.91533,250,TRUE,0.000%,0.80467,0.32%,,
653,249.97,248.72461,250.07,TRUE,0.000%,1.24539,0.50%,,
654,250.06,248.91902,249.88,FALSE,-0.385%,1.14098,0.46%,,
655,249.39,247.5003,249.05,FALSE,-0.622%,1.8897,0.76%,,
656,249.44,247.69237,249.15,FALSE,-0.585%,1.74763,0.70%,,
657,248.93,248.49384,249.42,TRUE,0.000%,0.43616,0.17%,,
658,249.08,248.54352,249.88,TRUE,0.000%,0.53648,0.21%,,
659,250.05,248.66028,249.73,FALSE,-0.428%,1.38972,0.56%,,
660,250.35,248.67722,250.34,FALSE,-0.664%,1.67278,0.67%,,
661,251.23,249.64838,251.49,TRUE,0.000%,1.58162,0.63%,,
662,252.32,250.61134,252.46,TRUE,0.000%,1.70866,0.68%,,
663,252.86,251.53864,252.69,FALSE,-0.456%,1.32136,0.52%,,
664,253.16,251.91664,253.54,TRUE,0.000%,1.24336,0.49%,,
665,254.66,252.43843,254.15,FALSE,-0.673%,2.22157,0.87%,,
666,254.37,253.15,254.63,TRUE,0.000%,1.22,0.48%,,
667,253.95,252.77362,254.6,TRUE,0.000%,1.17638,0.46%,,
668,254.62,252.82909,254.51,FALSE,-0.660%,1.79091,0.70%,,
669,255.02,253.12834,254.66,FALSE,-0.601%,1.89166,0.74%,,
670,254.64,253.43585,255.14,TRUE,0.000%,1.20415,0.47%,,
671,254.95,253.62564,255.21,TRUE,0.000%,1.32436,0.52%,,
672,255.29,253.61887,255.23,FALSE,-0.631%,1.67113,0.65%,,
673,255.47,254.09062,255.9,TRUE,0.000%,1.37938,0.54%,,
674,255.72,253.53877,254.83,FALSE,-0.507%,2.18123,0.86%,,
675,255.79,254.69716,256.7,TRUE,0.000%,1.09284,0.43%,,
676,257.11,255.28523,257.48,TRUE,0.000%,1.82477,0.71%,,
677,256.11,255.46986,256.6,TRUE,0.000%,0.64014,0.25%,,
678,256.56,254.98006,256.18,FALSE,-0.468%,1.57994,0.62%,,
679,255.29,254.9432,255.99,TRUE,0.000%,0.3468,0.14%,,
680,255.62,254.65654,256.47,TRUE,0.000%,0.96346,0.38%,,
681,257.71,255.13426,257.07,FALSE,-0.753%,2.57574,1.00%,,
682,256.75,255.71243,257.18,TRUE,0.000%,1.03757,0.40%,,
683,257.15,256.2589,258.04,TRUE,0.000%,0.8911,0.35%,,
684,257.49,256.0778,257.41,FALSE,-0.518%,1.4122,0.55%,,
685,257.59,256.57108,257.77,TRUE,0.000%,1.01892,0.40%,,
686,258.45,256.7473,258.3,FALSE,-0.601%,1.7027,0.66%,,
687,258.85,257.19745,258.97,TRUE,0.000%,1.65255,0.64%,,
688,258.67,257.30286,258.47,FALSE,-0.452%,1.36714,0.53%,,
689,259.11,256.6556,257.73,FALSE,-0.417%,2.4544,0.95%,,
690,258.17,256.9895,257.73,FALSE,-0.287%,1.1805,0.46%,,
691,258.09,256.1522,257.31,FALSE,-0.450%,1.9378,0.75%,,
692,258.33,256.1778,257.41,FALSE,-0.479%,2.1522,0.84%,,
693,257.73,255.74818,256.62,FALSE,-0.340%,1.98182,0.77%,,
694,256.44,256.20892,257.52,TRUE,0.000%,0.23108,0.09%,,
695,258.62,256.08493,258.22,FALSE,-0.827%,2.53507,0.98%,,
696,257.86,256.65558,258.14,TRUE,0.000%,1.20442,0.47%,,
697,258.3,257.31067,259.18,TRUE,0.000%,0.98933,0.38%,,
698,259.99,257.7356,260,TRUE,0.000%,2.2544,0.87%,,
699,259.76,258.7095,260.32,TRUE,0.000%,1.0505,0.40%,,
700,260.36,258.9547,260.41,TRUE,0.000%,1.4053,0.54%,,
701,260.23,259.09085,260.76,TRUE,0.000%,1.13915,0.44%,,
702,262.87,260.6148,263.02,TRUE,0.000%,2.2552,0.86%,,
703,262.71,261.5558,263.76,TRUE,0.000%,1.1542,0.44%,,
704,265.01,262.22455,264.76,FALSE,-0.958%,2.78545,1.05%,,
705,264.46,264.30902,266.31,TRUE,0.000%,0.15098,0.06%,,
706,264.14,262.84528,264.43,TRUE,0.000%,1.29472,0.49%,,
707,263.19,262.09143,262.87,FALSE,-0.296%,1.09857,0.42%,,
708,263.24,261.6041,263.09,FALSE,-0.565%,1.6359,0.62%,,
709,264.07,262.5197,264.99,TRUE,0.000%,1.5503,0.59%,,
710,265.51,262.99704,265.58,TRUE,0.000%,2.51296,0.95%,,
711,266.31,264.19833,266.57,TRUE,0.000%,2.11167,0.79%,,
712,266.78,264.90155,267.06,TRUE,0.000%,1.87845,0.70%,,
713,266.75,265.37125,267.09,TRUE,0.000%,1.37875,0.52%,,
714,265.66,264.62192,265.45,FALSE,-0.312%,1.03808,0.39%,,
715,266.51,265.7262,268.1,TRUE,0.000%,0.7838,0.29%,,
716,268.2,266.36368,268.48,TRUE,0.000%,1.83632,0.68%,,
717,267.17,266.4787,268.27,TRUE,0.000%,0.6913,0.26%,,
718,267.03,266.1481,267.74,TRUE,0.000%,0.8819,0.33%,,
719,267.58,266.20386,267.6,TRUE,0.000%,1.37614,0.51%,,
720,267.51,266.0138,267.05,FALSE,-0.388%,1.4962,0.56%,,
721,267.19,265.99323,267.38,TRUE,0.000%,1.19677,0.45%,,
722,267.32,266.27396,267.89,TRUE,0.000%,1.04604,0.39%,,
723,267.87,266.80313,268.53,TRUE,0.000%,1.06687,0.40%,,
724,266.86,266.58954,267.84,TRUE,0.000%,0.27046,0.10%,,
725,268.77,266.93106,268.96,TRUE,0.000%,1.83894,0.68%,,
726,270.47,268.66638,271.2,TRUE,0.000%,1.80362,0.67%,,
727,271.61,270.1178,272.51,TRUE,0.000%,1.4922,0.55%,,
728,273.42,271.06766,273.31,FALSE,-0.820%,2.35234,0.86%,,
729,273.92,272.20218,274.4,TRUE,0.000%,1.71782,0.63%,,
730,274.54,272.12125,273.68,FALSE,-0.570%,2.41875,0.88%,,
731,274.12,273.01993,274.75,TRUE,0.000%,1.10007,0.40%,,
732,276.12,273.8907,276.42,TRUE,0.000%,2.2293,0.81%,,
733,277.92,276.2612,279.35,TRUE,0.000%,1.6588,0.59%,,
734,276.97,276.16077,278.03,TRUE,0.000%,0.80923,0.29%,,
735,279.61,276.86923,279.48,FALSE,-0.934%,2.74077,0.98%,,
736,279.14,277.8909,279.8,TRUE,0.000%,1.2491,0.45%,,
737,280.41,278.4524,280.17,FALSE,-0.613%,1.9576,0.70%,,
738,282.69,279.85992,282.74,TRUE,0.000%,2.83008,1.00%,,
739,283.29,281.5249,284.02,TRUE,0.000%,1.7651,0.62%,,
740,283.18,282.28735,284.16,TRUE,0.000%,0.89265,0.31%,,
741,283.3,282.25702,284.25,TRUE,0.000%,1.04298,0.37%,,
742,286.58,283.5507,285.93,FALSE,-0.832%,3.0293,1.06%,,
743,284.68,282.90494,282.6,TRUE,0.000%,1.77506,0.63%,,
744,281.76,282.16315,282.73,TRUE,0.000%,-0.40315,-0.14%,,
745,281.9,280.7519,281.07,FALSE,-0.113%,1.1481,0.41%,,
746,281.58,280.2809,280.08,TRUE,0.000%,1.2991,0.46%,,
747,275.45,276.54276,273.45,TRUE,0.000%,-1.09276,-0.40%,,
748,263.93,267.11847,259.94,TRUE,0.000%,-3.18847,-1.23%,,
749,269.13,267.65106,268.5,FALSE,-0.316%,1.47894,0.55%,,
750,267.67,269.0301,268.01,FALSE,-0.381%,-1.3601,-0.51%,,
751,257.63,263.89017,260.8,FALSE,-1.185%,-6.26017,-2.40%,,
752,261.5,261.11374,263.83,TRUE,0.000%,0.38626,0.15%,,
753,265.34,262.03696,263.97,FALSE,-0.732%,3.30304,1.25%,,
754,266,264.56033,264.31,TRUE,0.000%,1.43967,0.54%,,
755,269.59,267.68045,271.57,TRUE,0.000%,1.90955,0.70%,,
756,273.03,269.15488,272.32,FALSE,-1.162%,3.87512,1.42%,,
757,273.11,270.98553,272.03,FALSE,-0.384%,2.12447,0.78%,,
758,271.4,271.61804,271.9,TRUE,0.000%,-0.21804,-0.08%,,
759,270.05,271.4275,271.1,FALSE,-0.121%,-1.3775,-0.51%,,
760,270.4,270.3528,271.79,TRUE,0.000%,0.0472,0.02%,,
761,274.71,272.1202,275.93,TRUE,0.000%,2.5898,0.94%,,
762,277.9,274.99112,278.11,TRUE,0.000%,2.90888,1.05%,,
763,274.43,275.5303,275.68,TRUE,0.000%,-1.1003,-0.40%,,
764,271.65,272.75198,271.41,TRUE,0.000%,-1.10198,-0.41%,,
765,267.7,270.0383,265.8,TRUE,0.000%,-2.3383,-0.88%,,
766,269.08,269.626,267.73,TRUE,0.000%,-0.546,-0.20%,,
767,272.19,271.00833,273.3,TRUE,0.000%,1.18167,0.43%,,
768,272.88,270.178,270.42,FALSE,-0.089%,2.702,1.00%,,
769,272.78,271.68362,273.55,TRUE,0.000%,1.09638,0.40%,,
770,274.1,273.37183,275.7,TRUE,0.000%,0.72817,0.26%,,
771,278.87,276.11627,279.2,TRUE,0.000%,2.75373,0.99%,,
772,278.52,276.64764,279.84,TRUE,0.000%,1.87236,0.67%,,
773,276.72,276.3158,277.81,TRUE,0.000%,0.4042,0.15%,,
774,275.3,275.93414,275.88,FALSE,-0.020%,-0.63414,-0.23%,,
775,275,274.56863,274.5,TRUE,0.000%,0.43137,0.16%,,
776,274.2,274.33307,273.35,TRUE,0.000%,-0.13307,-0.05%,,
777,270.49,270.94788,270.94,FALSE,-0.003%,-0.45788,-0.17%,,
778,270.95,270.3417,270.9,FALSE,-0.206%,0.6083,0.22%,,
779,270.43,268.80804,267.91,TRUE,0.000%,1.62196,0.61%,,
780,263.67,268.56577,264.17,FALSE,-1.664%,-4.89577,-1.85%,,
781,258.05,263.22067,262.13,FALSE,-0.416%,-5.17067,-1.97%,,
